-0.470,-1
-2.915,-1
0.331,-1
-0.624,-1
0.999,-1
-1.319,-1
-0.559,-1
-1.001,-1
0.857,-1
-1.633,-1
-0.548,-1
0.051,-1
-2.470,-1
0.507,-1
3.266,-1
-0.737,-1
-1.127,-1
-1.218,-1
1.414,-1
0.496,-1
-1.103,-1
-3.112,-1
2.496,-1
-3.266,-1
2.053,-1
1.245,-1
0.853,-1
-1.145,-1
0.499,-1
0.358,-1
2.539,-1
0.462,-1
-1.164,-1
-2.026,-1
-0.148,-1
-1.194,-1
1.215,-1
4.171,-1
0.965,-1
-0.904,-1
-4.260,-1
-3.055,-1
-0.316,-1
-4.736,-1
-0.394,-1
0.314,-1
-0.954,-1
2.869,-1
1.686,-1
-1.477,-1
-1.759,-1
-1.494,-1
-1.293,-1
