0.471,-0.412,-1
-0.911,0.898,-1
0.892,-0.033,-1
-0.553,0.753,-1
-1.053,-0.065,-1
-0.194,1.162,-1
0.726,0.283,-1
1.014,0.128,-1
-1.053,-0.443,-1
-1.586,-0.433,-1
-1.618,-1.700,-1
-3.127,-1.637,-1
-0.144,-0.910,-1
-0.088,0.865,-1
0.529,2.026,-1
0.333,-1.091,-1
-0.495,0.625,-1
-0.089,-0.871,-1
2.613,1.851,-1
-0.442,1.580,-1
0.012,0.147,-1
0.303,-0.994,-1
-0.789,0.389,-1
0.049,-0.183,-1
1.556,0.910,-1
0.823,1.067,-1
-1.200,-0.117,-1
-0.505,1.340,-1
-1.258,-0.783,-1
0.234,-1.161,-1
0.215,0.278,-1
-0.489,-0.819,-1
0.335,0.662,-1
0.412,-0.908,-1
0.250,-0.743,-1
-0.263,-0.914,-1
-1.795,-0.475,-1
-0.031,-1.196,-1
0.796,-0.605,-1
1.443,0.480,-1
0.934,-0.069,-1
-0.877,-1.263,-1
-0.467,1.348,-1
-0.469,-1.087,-1
-0.564,-0.681,-1
0.641,0.361,-1
0.408,0.336,-1
-0.143,-0.629,-1
0.225,0.024,-1
1.598,1.563,-1
-0.949,0.563,-1
-0.201,0.392,-1
0.773,0.226,-1
-0.948,-0.945,-1
0.795,-0.362,-1
0.113,-1.146,-1
0.521,-1.691,-1
0.172,-0.892,-1
0.219,-0.805,-1
1.700,0.198,-1
0.945,1.219,-1
-1.119,-2.125,-1
1.911,0.746,-1
-2.512,-0.860,-1
-0.908,1.119,-1
-1.652,-1.160,-1
-0.268,0.577,-1
0.721,1.947,-1
-0.058,-1.402,-1
-0.332,-0.641,-1
1.112,-0.624,-1
